TransactionID,CustomerID,Gender,Age,City,ProductCategory,Quantity,Price,PurchaseDate,PaymentMode,TotalAmount,Month,DayOfWeek,AgeGroup
T00706,C1200,2,0.23076923076923084,1,2,2,0.9685714285714286,2023-10-30,0,0.3857240629654978,10,Monday,1
T00707,C5658,0,0.25,4,5,3,0.17285714285714288,2023-11-17,3,0.10990780627239422,11,Friday,1
T00708,C8690,2,0.7500000000000001,8,1,4,0.1853061224489796,2023-01-11,2,0.15785659648133984,1,Wednesday,2
T00709,C8843,0,0.8653846153846155,7,1,4,0.7675510204081633,2023-03-28,0,0.6172953822617658,3,Tuesday,3
T00710,C8216,2,0.34615384615384615,2,5,2,0.9961224489795919,2023-01-06,2,0.3965940657836467,1,Friday,1
T00711,C6582,2,0.826923076923077,8,0,1,0.20510204081632655,2023-04-22,1,0.04001771407866662,4,Saturday,3
T00712,C4020,2,0.42307692307692313,0,6,2,0.1789795918367347,2023-11-23,3,0.07419783405129031,11,Thursday,1
T00713,C1841,0,0.826923076923077,0,3,5,0.23693877551020412,2023-07-11,2,0.24936591650227466,7,Tuesday,3
T00714,C5136,2,0.15384615384615385,0,0,4,0.4720408163265306,2023-08-24,0,0.3841136921776239,8,Thursday,1
T00715,C8827,1,0.8653846153846155,5,1,4,0.43795918367346937,2023-02-11,1,0.3572205000201296,2,Saturday,3
T00716,C2869,0,0.7884615384615384,8,2,1,0.30183673469387756,2023-05-07,3,0.059100607914972424,5,Sunday,2
T00717,C2070,2,0.21153846153846156,7,0,4,0.15510204081632653,2023-06-07,3,0.134023108820806,6,Wednesday,1
T00718,C7565,2,0.6153846153846154,0,4,2,0.12918367346938778,2023-12-15,0,0.05455131043922864,12,Friday,2
T00719,C9056,2,0.6538461538461539,4,1,2,0.8261224489795919,2023-11-25,3,0.32952212246869844,11,Saturday,2
T00720,C2213,2,0.8461538461538461,4,2,2,0.6040816326530613,2023-04-08,0,0.24191795160835786,4,Saturday,3
T00721,C1878,1,0.7692307692307693,7,2,3,0.34755102040816327,2023-03-09,2,0.21329361085389914,3,Thursday,2
T00722,C3485,1,0.3846153846153847,0,1,4,0.6532653061224489,2023-06-08,0,0.5271146181408269,6,Thursday,1
T00723,C3444,1,0.8653846153846155,0,2,4,0.16816326530612247,2023-01-28,3,0.14432948186319902,1,Saturday,3
T00724,C5978,2,0.13461538461538464,9,5,2,0.8208163265306122,2023-07-14,3,0.32742864044446235,7,Friday,0
T00725,C2395,2,0.9230769230769232,0,6,5,0.03653061224489796,2023-12-28,3,0.05169290229075245,12,Thursday,3
T00726,C5066,0,0.42307692307692313,3,5,5,0.6916326530612245,2023-05-27,3,0.697854180925158,5,Saturday,1
T00727,C2940,1,0.6730769230769232,7,1,3,0.12285714285714286,2023-04-02,3,0.08031724304521116,4,Sunday,2
T00728,C7818,2,0.576923076923077,7,2,5,0.813265306122449,2023-05-23,3,0.8178268046217642,5,Tuesday,2
T00729,C4697,2,0.7115384615384616,8,4,2,0.12755102040816327,2023-03-13,3,0.053907162124079075,3,Monday,2
T00730,C9561,1,0.6923076923076924,4,5,5,0.3514285714285714,2023-10-17,3,0.36229316800193245,10,Tuesday,2
T00731,C7232,2,0.8076923076923078,5,0,4,0.7018367346938775,2023-06-11,2,0.565441442892226,6,Sunday,2
T00732,C8381,2,0.8653846153846155,2,0,3,0.6273469387755102,2023-07-31,2,0.3788799871170337,7,Monday,3
T00733,C8253,2,0.5000000000000001,7,2,2,0.5240816326530612,2023-04-26,2,0.21035468416602926,4,Wednesday,2
T00734,C5871,2,0.826923076923077,5,4,1,0.7536734693877551,2023-04-07,3,0.14823463102379325,4,Friday,3
T00735,C8025,0,0.9038461538461539,4,1,2,0.26918367346938776,2023-05-20,0,0.10978702846330368,5,Saturday,3
T00736,C6003,0,0.6538461538461539,8,0,4,0.3004081632653061,2023-04-13,0,0.24868150891742827,4,Thursday,2
T00737,C1986,0,0.34615384615384615,1,1,1,0.4993877551020408,2023-04-01,0,0.098071580981521,4,Saturday,1
T00738,C2625,1,0.5192307692307693,1,3,4,0.016938775510204084,2023-06-01,0,0.025001006481742423,6,Thursday,2
T00739,C4404,1,0.980769230769231,8,3,5,0.29857142857142854,2023-05-13,0,0.31015741374451467,5,Saturday,3
T00740,C4457,1,0.0,6,2,2,0.9483673469387756,2023-12-24,0,0.377752727565522,12,Sunday,0
T00741,C5335,0,0.6346153846153847,8,6,5,0.05244897959183673,2023-08-14,2,0.06739401747252305,8,Monday,2
T00742,C2330,1,0.11538461538461542,1,0,3,0.1959183673469388,2023-05-16,3,0.12355569869962559,5,Tuesday,0
T00743,C3573,2,0.019230769230769273,8,6,5,0.5730612244897959,2023-02-17,3,0.5809010024558154,2,Friday,0
T00744,C4929,2,0.46153846153846156,7,2,4,0.5795918367346938,2023-09-08,2,0.46898023269857886,9,Friday,2
T00745,C3847,2,0.17307692307692313,7,6,4,0.8089795918367347,2023-07-01,2,0.6499859092556062,7,Saturday,1
T00746,C2229,2,0.05769230769230771,2,0,4,0.913469387755102,2023-10-24,0,0.7324368935947502,10,Tuesday,0
T00747,C3564,2,0.8076923076923078,6,1,5,0.00836734693877551,2023-07-06,3,0.023914006199927534,7,Thursday,2
T00748,C1043,2,0.05769230769230771,3,6,1,0.2646938775510204,2023-06-28,0,0.05177342083014615,6,Wednesday,0
T00749,C7693,2,0.23076923076923084,8,1,1,0.8722448979591837,2023-11-25,3,0.17162526671766176,11,Saturday,1
T00750,C8381,1,0.326923076923077,3,6,3,0.4253061224489796,2023-09-25,1,0.25930995611739605,9,Monday,1
T00751,C8699,0,0.9230769230769232,9,5,4,0.203265306122449,2023-08-19,3,0.17202785941463022,8,Saturday,3
T00752,C5771,0,0.9615384615384616,1,4,3,0.32224489795918365,2023-11-20,2,0.19831716252667178,11,Monday,3
T00753,C1534,0,0.1923076923076924,1,2,3,0.04938775510204082,2023-12-18,3,0.03683723177261565,12,Monday,1
T00754,C4792,0,0.34615384615384615,2,3,4,0.8959183673469387,2023-03-29,1,0.7185877048190346,3,Wednesday,1
T00755,C5720,2,0.826923076923077,7,6,5,0.03836734693877551,2023-01-19,0,0.0535045694271106,1,Thursday,3
T00756,C5632,2,0.3076923076923077,7,2,2,0.8659183673469388,2023-10-27,0,0.34522323765046903,10,Friday,1
T00757,C8438,2,0.17307692307692313,7,1,4,0.8555102040816327,2023-07-17,2,0.6867023632191313,7,Monday,1
T00758,C2166,2,0.05769230769230771,5,1,2,0.2546938775510204,2023-03-21,0,0.1040702121663513,3,Tuesday,0
T00759,C4824,1,0.8461538461538461,1,5,2,0.36142857142857143,2023-10-03,3,0.14618140826925402,10,Tuesday,3
T00760,C5334,0,0.9615384615384616,0,5,5,0.61,2023-10-19,3,0.6173356415314626,10,Thursday,3
T00761,C4241,1,0.34615384615384615,7,1,4,0.19183673469387758,2023-04-18,0,0.16300978300253635,4,Tuesday,1
T00762,C7965,0,0.25,6,6,4,0.3626530612244898,2023-12-26,3,0.2977978179475824,12,Tuesday,1
T00763,C2880,1,0.9230769230769232,8,0,4,0.049183673469387755,2023-08-11,1,0.05044486493015017,8,Friday,3
T00764,C9922,0,0.6538461538461539,3,4,2,0.5475510204081633,2023-06-27,0,0.21961431619630423,6,Tuesday,2
T00765,C4683,0,0.03846153846153849,2,1,5,0.23163265306122452,2023-11-27,3,0.24413221144168448,11,Monday,0
T00766,C3441,1,0.42307692307692313,6,0,1,0.3673469387755102,2023-12-16,0,0.07202383348766053,12,Saturday,1
T00767,C5352,1,1.0,6,0,4,0.13938775510204082,2023-05-28,2,0.12162325375417689,5,Sunday,3
T00768,C3330,2,0.5384615384615385,9,3,1,0.21142857142857144,2023-04-17,0,0.041265751439268895,4,Monday,2
T00769,C2169,1,0.11538461538461542,3,4,2,0.4473469387755102,2023-06-25,3,0.18007971335399978,6,Sunday,0
T00770,C1977,0,0.7500000000000001,9,3,2,0.4573469387755102,2023-12-25,0,0.18402512178429084,12,Monday,2
T00771,C3718,0,0.826923076923077,5,3,3,0.8051020408163265,2023-09-15,0,0.4840774588348967,9,Friday,3
T00772,C6039,0,0.9038461538461539,3,2,5,0.3330612244897959,2023-10-10,3,0.344176496638351,10,Tuesday,3
T00773,C5728,0,0.6730769230769232,2,3,3,0.1536734693877551,2023-05-18,2,0.09855469221788317,5,Thursday,2
T00774,C8195,1,0.2692307692307693,0,3,1,0.5826530612244898,2023-02-16,3,0.11449736301783486,2,Thursday,1
T00775,C3037,2,0.9038461538461539,1,5,2,0.9218367346938776,2023-09-20,0,0.36728531744434156,9,Wednesday,3
T00776,C8679,0,0.7884615384615384,3,4,4,0.49204081632653063,2023-04-18,0,0.3998953258987882,4,Tuesday,2
T00777,C5982,0,0.6730769230769232,2,4,4,0.7808163265306123,2023-05-13,3,0.6277627923829462,5,Saturday,2
T00778,C7594,0,0.46153846153846156,6,5,5,0.8287755102040817,2023-04-22,2,0.8331253271065663,4,Saturday,2
T00779,C5460,1,0.28846153846153855,5,1,1,0.7289795918367347,2023-08-28,1,0.14336325939047467,8,Monday,1
T00780,C9199,0,0.6153846153846154,9,6,3,0.8569387755102041,2023-05-14,1,0.5147550223438947,5,Sunday,2
T00781,C9847,2,0.9615384615384616,5,2,1,0.6685714285714286,2023-01-17,1,0.13144651556020776,1,Tuesday,3
T00782,C9090,2,0.9615384615384616,4,4,1,0.3226530612244898,2023-03-01,1,0.06320705342405089,3,Wednesday,3
T00783,C8172,0,0.980769230769231,4,6,5,0.4179591836734694,2023-09-22,1,0.4279157776077942,9,Friday,3
T00784,C2317,0,0.8461538461538461,7,5,3,0.28897959183673466,2023-12-04,1,0.17863037964491327,12,Monday,3
T00785,C1653,1,0.34615384615384615,8,0,4,0.3308163265306122,2023-11-20,1,0.2726760336567495,11,Monday,1
T00786,C8078,0,0.8461538461538461,3,2,4,0.4697959183673469,2023-04-06,2,0.3823422843109626,4,Thursday,3
T00787,C6280,1,0.8076923076923078,7,5,2,0.656734693877551,2023-09-01,1,0.26269173477193125,9,Friday,2
T00788,C5102,2,0.05769230769230771,5,6,3,0.17183673469387756,2023-03-13,2,0.10930391722694151,3,Monday,0
T00789,C1423,1,0.46153846153846156,3,4,2,0.9757142857142858,2023-08-28,2,0.3885422118442772,8,Monday,2
T00790,C2496,1,0.46153846153846156,0,4,5,0.9822448979591838,2023-10-28,0,0.9845001811667137,10,Saturday,2
T00791,C4750,0,0.5000000000000001,7,0,1,0.5208163265306123,2023-06-15,0,0.10229880429969,6,Thursday,2
T00792,C1339,2,0.9615384615384616,2,3,4,0.27693877551020407,2023-07-10,0,0.2301622448568783,7,Monday,3
T00793,C5415,1,0.826923076923077,9,5,1,0.34408163265306124,2023-10-16,2,0.0674342767422199,10,Monday,3
T00794,C1659,2,0.3846153846153847,7,1,1,0.8155102040816327,2023-07-13,1,0.1604331897419381,7,Thursday,1
T00795,C3870,1,0.6730769230769232,6,3,4,0.7244897959183674,2023-12-04,2,0.5833165586376263,12,Monday,2
T00796,C8708,2,0.05769230769230771,2,5,4,0.7457142857142858,2023-10-29,2,0.600064414831515,10,Sunday,0
T00797,C9502,1,0.0,5,4,3,0.7083673469387756,2023-01-18,3,0.4268287773259793,1,Wednesday,0
T00798,C8245,2,0.9038461538461539,7,0,4,0.9969387755102042,2023-06-15,3,0.7983010588187931,6,Thursday,3
T00799,C5557,1,0.3076923076923077,7,5,2,0.45408163265306123,2023-12-26,2,0.18273682515399173,12,Tuesday,1
T00800,C3973,2,0.23076923076923084,6,1,4,0.5328571428571428,2023-02-23,0,0.4321027416562664,2,Thursday,1
T00801,C8141,1,0.7500000000000001,1,5,1,0.17979591836734696,2023-11-19,2,0.0350255646362575,11,Sunday,2
T00802,C9056,0,0.9423076923076924,7,2,1,0.6402040816326531,2023-07-03,2,0.12585047707234592,7,Monday,3
T00803,C2494,2,0.5384615384615385,7,0,3,0.7175510204081633,2023-01-05,1,0.4322637787350537,1,Thursday,2
T00804,C8700,0,0.2692307692307693,0,6,1,0.33387755102040817,2023-03-23,0,0.0654213132573775,3,Thursday,1
T00805,C6700,0,0.7692307692307693,5,2,2,0.9481632653061225,2023-08-04,0,0.37767220902612825,8,Friday,2
T00806,C7690,1,0.8653846153846155,0,1,3,0.59,2023-09-01,0,0.3567776480534643,9,Friday,3
T00807,C6460,0,0.8653846153846155,0,0,4,0.6251020408163266,2023-06-21,3,0.504891501268167,6,Wednesday,3
T00808,C6260,2,0.7884615384615384,1,0,4,0.10734693877551021,2023-06-22,1,0.09634043238455654,6,Thursday,2
T00809,C2713,1,0.4423076923076924,7,1,4,0.7512244897959184,2023-11-28,3,0.6044124159587745,11,Tuesday,2
T00810,C3634,1,0.9230769230769232,4,2,1,0.27959183673469384,2023-02-21,0,0.05471234751801603,2,Tuesday,3
T00811,C6403,2,0.7115384615384616,2,0,1,0.0563265306122449,2023-04-06,3,0.01066870646966464,4,Thursday,2
T00812,C7744,2,0.6538461538461539,4,1,5,0.8548979591836735,2023-07-03,2,0.8588912597125489,7,Monday,2
T00813,C9117,0,0.9038461538461539,8,0,2,0.42306122448979594,2023-06-06,0,0.17049800716615002,6,Tuesday,3
T00814,C5722,0,0.730769230769231,3,3,4,0.9810204081632654,2023-03-25,1,0.7857401666733765,3,Saturday,2
T00815,C7561,1,0.23076923076923084,8,5,2,0.6851020408163265,2023-08-28,0,0.2738838117476549,8,Monday,1
T00816,C1601,2,0.9423076923076924,0,6,4,0.4906122448979592,2023-10-07,3,0.39876806634727646,10,Saturday,3
T00817,C8451,2,0.8846153846153847,3,4,3,0.886734693877551,2023-04-06,1,0.532388582471114,4,Thursday,3
T00818,C2442,1,0.23076923076923084,4,5,2,0.5887755102040816,2023-01-12,1,0.2358790611538307,1,Thursday,1
T00819,C6153,0,0.34615384615384615,7,0,2,0.6657142857142857,2023-08-13,0,0.26623455050525385,8,Sunday,1
T00820,C5135,2,0.5384615384615385,9,0,1,0.049999999999999996,2023-11-12,3,0.009420669109062363,11,Sunday,2
T00821,C6296,0,0.21153846153846156,9,5,5,0.1916326530612245,2023-08-22,3,0.20467812713877373,8,Tuesday,1
T00822,C2899,0,0.826923076923077,8,1,1,0.3006122448979592,2023-10-31,3,0.058859052296791343,10,Tuesday,3
T00823,C7622,1,0.07692307692307698,6,0,2,0.5393877551020408,2023-10-22,3,0.21639357462055642,10,Sunday,0
T00824,C9431,2,0.21153846153846156,6,2,3,0.7177551020408164,2023-12-22,0,0.4323845565441443,12,Friday,1
T00825,C1018,1,0.21153846153846156,5,6,1,0.31081632653061225,2023-08-11,1,0.060872015781633725,8,Friday,1
T00826,C9889,1,0.9038461538461539,4,1,5,0.5979591836734693,2023-07-24,2,0.6054591569708926,7,Monday,3
T00827,C8569,0,0.6153846153846154,8,3,4,0.41,2023-08-31,3,0.3351584202262571,8,Thursday,2
T00828,C7770,2,0.13461538461538464,4,1,2,0.12142857142857144,2023-05-05,0,0.05149160594226821,5,Friday,0
T00829,C1888,1,0.46153846153846156,2,4,1,0.35959183673469386,2023-05-10,3,0.07049398123918033,5,Wednesday,2
T00830,C4073,2,0.03846153846153849,2,4,1,0.6212244897959184,2023-07-11,1,0.12210636499053908,7,Tuesday,0
T00831,C9494,1,0.5192307692307693,3,2,3,0.6218367346938776,2023-11-04,3,0.375618986271589,11,Saturday,2
T00832,C6927,2,0.326923076923077,2,4,2,0.24244897959183673,2023-06-22,2,0.09923909980272957,6,Thursday,1
T00833,C9167,1,0.6730769230769232,2,5,4,0.5255102040816326,2023-09-05,2,0.4263054068199203,9,Tuesday,2
T00834,C8242,0,0.3076923076923077,5,5,3,0.2042857142857143,2023-12-14,1,0.12850758887233787,12,Thursday,1
T00835,C1845,0,0.15384615384615385,5,2,2,0.015918367346938772,2023-07-25,2,0.009863521075727688,7,Tuesday,1
T00836,C4335,1,0.1923076923076924,6,1,2,0.5324489795918367,2023-06-03,1,0.21365594428117077,6,Saturday,1
T00837,C5375,0,0.7115384615384616,8,1,1,0.01816326530612245,2023-01-21,0,0.0031402230363541204,1,Saturday,2
T00838,C9998,1,0.3076923076923077,3,3,5,0.549795918367347,2023-04-30,0,0.5579532187286123,4,Sunday,1
T00839,C3146,0,0.0,6,5,2,0.3573469387755102,2023-09-17,2,0.14457103748138012,9,Sunday,0
T00840,C5719,2,0.40384615384615385,6,3,4,0.7779591836734694,2023-02-25,3,0.6255082732799228,2,Saturday,1
T00841,C8178,0,0.5576923076923077,9,1,1,0.9485714285714286,2023-08-04,0,0.1866822335842828,8,Friday,2
T00842,C8941,2,0.8653846153846155,7,3,5,0.5375510204081633,2023-08-07,1,0.5458754378195579,8,Monday,3
T00843,C2989,2,0.17307692307692313,7,4,1,0.38877551020408163,2023-05-18,0,0.07625105680582954,5,Thursday,1
T00844,C1472,0,0.03846153846153849,8,0,4,0.9387755102040817,2023-10-23,2,0.7524054913643867,10,Monday,0
T00845,C4920,2,0.17307692307692313,1,5,3,0.1106122448979592,2023-07-25,2,0.07307057449977857,7,Tuesday,1
T00846,C3594,0,0.3846153846153847,4,1,4,0.6444897959183673,2023-10-31,1,0.5201900237529691,10,Tuesday,1
T00847,C6091,2,0.730769230769231,6,1,1,0.47408163265306125,2023-01-15,2,0.09307943153911188,1,Sunday,2
T00848,C1224,0,0.05769230769230771,6,0,5,0.3546938775510204,2023-03-25,3,0.36551390957768026,3,Saturday,0
T00849,C7684,2,0.9423076923076924,0,4,1,0.8814285714285715,2023-09-20,1,0.1734369338540199,9,Wednesday,3
T00850,C2527,1,0.7692307692307693,0,1,1,0.363469387755102,2023-03-27,3,0.07125890736342043,3,Monday,2
T00851,C4681,0,0.7500000000000001,8,2,4,0.17204081632653062,2023-06-03,0,0.14738918636015944,6,Saturday,2
T00852,C2858,0,0.8076923076923078,1,5,2,0.9377551020408164,2023-11-02,2,0.3735657635170498,11,Thursday,2
T00853,C8560,0,0.3653846153846154,0,1,2,0.46469387755102043,2023-12-24,2,0.18692378920246389,12,Sunday,1
T00854,C2924,2,0.5961538461538463,1,2,3,0.12489795918367347,2023-09-26,0,0.0815250211361166,9,Tuesday,2
T00855,C3522,1,0.9615384615384616,0,1,2,0.9593877551020409,2023-04-12,2,0.3821007286927815,4,Wednesday,3
T00856,C9165,2,0.6923076923076924,5,1,2,0.7048979591836735,2023-10-18,1,0.2816941100688434,10,Wednesday,2
T00857,C5781,2,0.6730769230769232,6,4,1,0.7275510204081632,2023-03-13,3,0.14308144450259674,3,Monday,2
T00858,C9337,0,0.42307692307692313,0,4,1,0.5312244897959184,2023-03-08,2,0.10435202705422923,3,Wednesday,1
T00859,C5479,2,0.07692307692307698,9,0,4,0.5351020408163265,2023-12-06,0,0.43387414952292763,12,Wednesday,0
T00860,C7807,2,0.9615384615384616,8,4,1,0.33122448979591834,2023-06-20,1,0.0648979427513185,6,Tuesday,3
T00861,C8905,1,0.8653846153846155,5,1,1,0.3293877551020408,2023-01-28,0,0.06453560932404685,1,Saturday,3
T00862,C8736,2,0.3846153846153847,2,5,3,0.08285714285714285,2023-02-16,2,0.05664479246346472,2,Thursday,1
T00863,C4993,1,0.6346153846153847,7,0,2,0.8257142857142857,2023-06-08,2,0.32936108538991105,6,Thursday,2
T00864,C8483,0,0.2692307692307693,6,4,1,0.833469387755102,2023-03-14,3,0.1639760054752607,3,Tuesday,1
T00865,C3369,1,0.21153846153846156,5,1,2,0.07816326530612244,2023-06-27,3,0.034421675590804786,6,Tuesday,1
T00866,C7284,1,0.6346153846153847,5,2,1,0.45877551020408164,2023-08-23,2,0.0900599863118483,8,Wednesday,2
T00867,C4122,0,0.07692307692307698,8,1,2,0.7040816326530612,2023-07-22,1,0.2813720359112686,7,Saturday,0
T00868,C9327,1,0.9615384615384616,4,3,2,0.19918367346938776,2023-03-26,2,0.08216916945126615,3,Sunday,3
T00869,C3236,1,0.6153846153846154,7,0,1,0.20734693877551022,2023-08-24,3,0.04046056604533194,8,Thursday,2
T00870,C2143,0,0.1923076923076924,6,5,4,0.756938775510204,2023-01-01,1,0.6089214541648215,1,Sunday,1
T00871,C5526,2,0.5000000000000001,6,6,5,0.28591836734693876,2023-12-04,2,0.2976770401384919,12,Monday,2
T00872,C7798,1,0.6538461538461539,3,2,1,0.5463265306122449,2023-03-17,1,0.10733121301179596,3,Friday,2
T00873,C6568,2,0.6538461538461539,1,5,3,0.9881632653061225,2023-04-13,0,0.5924151535891139,4,Thursday,2
T00874,C9318,0,0.48076923076923084,2,4,3,0.64,2023-03-30,1,0.38636821128064736,3,Thursday,2
T00875,C5377,0,0.0961538461538462,8,6,5,0.39510204081632655,2023-06-04,1,0.4053705865775595,6,Sunday,0
T00876,C1042,2,0.42307692307692313,6,0,2,0.963469387755102,2023-06-07,2,0.3837110994806554,6,Wednesday,1
T00877,C5634,1,0.2692307692307693,9,1,5,0.035510204081632656,2023-02-11,3,0.05068642054833126,2,Saturday,1
T00878,C5891,2,0.25,5,6,2,0.47653061224489796,2023-04-05,0,0.19159386448729823,4,Wednesday,1
T00879,C9022,0,0.8076923076923078,1,0,5,0.029795918367346942,2023-05-01,3,0.04505012279077258,5,Monday,2
T00880,C3434,0,0.40384615384615385,7,5,4,0.9624489795918367,2023-04-15,3,0.771085792503724,4,Saturday,1
T00881,C8316,1,0.40384615384615385,7,4,4,0.007755102040816326,2023-08-12,3,0.017754337936309837,8,Saturday,1
T00882,C9824,0,0.4423076923076924,9,0,1,0.7718367346938776,2023-02-16,1,0.1518177060268127,2,Thursday,2
T00883,C8935,2,0.34615384615384615,1,2,2,0.4753061224489796,2023-05-06,2,0.19111075325093604,5,Saturday,1
T00884,C6654,2,0.25,7,1,2,0.2189795918367347,2023-03-20,3,0.08997946777245461,3,Monday,1
T00885,C6446,2,0.9230769230769232,3,2,1,0.673265306122449,2023-12-17,2,0.13237247876323524,12,Sunday,3
T00886,C9903,2,0.7500000000000001,2,0,3,0.06183673469387755,2023-10-12,2,0.044204678127138776,10,Thursday,2
T00887,C7180,1,0.6346153846153847,6,0,3,0.8918367346938776,2023-07-11,3,0.5354080276983776,7,Tuesday,2
T00888,C8460,2,0.576923076923077,8,3,2,0.8818367346938776,2023-01-03,3,0.35150368372317725,1,Tuesday,2
T00889,C6272,1,0.6730769230769232,2,0,1,0.0653061224489796,2023-09-02,2,0.012440114336325941,9,Saturday,2
T00890,C4090,0,1.0,9,4,4,0.5638775510204082,2023-03-23,0,0.45658037763194975,3,Thursday,3
T00891,C4912,0,0.9230769230769232,3,1,3,0.027142857142857142,2023-06-26,2,0.02367245058174645,6,Monday,3
T00892,C7274,1,0.7884615384615384,0,0,1,0.11591836734693878,2023-02-21,2,0.02242441322114417,2,Tuesday,2
T00893,C4826,1,0.0,4,3,4,0.7855102040816326,2023-08-30,0,0.6314666451950561,8,Wednesday,0
T00894,C7730,0,0.13461538461538464,6,2,2,0.1589795918367347,2023-10-09,3,0.06630701719070815,10,Monday,0
T00895,C1715,0,0.8076923076923078,0,4,4,0.6938775510204082,2023-12-18,2,0.5591609968195177,12,Monday,2
T00896,C6213,2,0.42307692307692313,2,3,2,0.503061224489796,2023-07-21,2,0.2020612746084786,7,Friday,1
T00897,C8749,1,0.5384615384615385,4,0,1,0.45918367346938777,2023-12-24,1,0.090140504851242,12,Sunday,2
T00898,C7246,0,0.28846153846153855,5,5,3,0.5302040816326531,2023-04-19,3,0.3213897499899352,4,Wednesday,1
T00899,C7325,1,0.7884615384615384,2,5,5,0.5779591836734694,2023-08-30,1,0.5857321148194372,8,Wednesday,2
T00900,C3492,0,0.7500000000000001,1,6,3,0.6691836734693878,2023-12-09,2,0.40363943798059504,12,Saturday,2
T00901,C9115,1,0.7500000000000001,3,2,1,0.133265306122449,2023-07-12,1,0.025846451145376224,7,Wednesday,2
T00902,C1606,1,0.28846153846153855,6,2,1,0.9302040816326531,2023-08-26,1,0.18305889931156652,8,Saturday,1
T00903,C3068,0,0.03846153846153849,8,3,2,0.523469387755102,2023-12-28,0,0.21011312854784817,12,Thursday,0
T00904,C9229,2,0.826923076923077,4,3,4,0.8255102040816327,2023-05-05,1,0.6630299126373848,5,Friday,3
T00905,C6439,2,0.3846153846153847,3,6,3,0.07857142857142857,2023-02-19,0,0.05410845847256331,2,Sunday,1
T00906,C2644,2,0.46153846153846156,0,0,5,0.6575510204081633,2023-07-18,1,0.6642376907282902,7,Tuesday,2
T00907,C8213,0,0.9615384615384616,5,1,4,0.4987755102040816,2023-03-07,0,0.4052095494987721,3,Tuesday,3
T00908,C2633,0,0.13461538461538464,8,1,1,0.759795918367347,2023-06-12,2,0.14944240911469867,6,Monday,0
T00909,C9617,2,0.46153846153846156,0,0,5,0.8246938775510204,2023-03-10,1,0.8290994001368815,3,Friday,2
T00910,C8486,0,0.3076923076923077,5,1,5,0.20285714285714287,2023-07-24,0,0.21574942630540683,7,Monday,1
T00911,C1251,0,0.6538461538461539,1,3,2,0.6251020408163266,2023-06-17,0,0.2502113611659084,6,Saturday,2
