TransactionID,CustomerID,Gender,Age,City,ProductCategory,Quantity,Price,PurchaseDate,PaymentMode,TotalAmount
T01644,C7001,Male,36,Ahmedabad,Books,2,3358,2023-11-09,Cash,6716
T01645,C6933,Other,23,Mumbai,Fashion,3,4021,2023-12-06,Wallet,12063
T01646,C7272,Other,43,Pune,Electronics,1,1102,2023-03-22,Cash,1102
T01647,C1530,Male,61,Bengaluru,Books,3,729,2023-06-16,UPI,2187
T01648,C3513,Male,65,Hyderabad,Fashion,4,725,2023-09-22,Wallet,2900
T01649,C8371,Other,70,Lucknow,Furniture,3,2149,2023-08-31,Cash,6447
T01650,C7077,Female,39,Ahmedabad,Furniture,1,4553,2023-12-01,Card,4553
T01651,C7095,Male,22,Bengaluru,Books,1,1786,2023-11-01,UPI,1786
T01652,C8273,Female,53,Pune,Books,1,4154,2023-08-02,Wallet,4154
T01653,C2259,Other,29,Kolkata,Electronics,2,3024,2023-05-18,Wallet,6048
T01654,C3255,Other,48,Bengaluru,Fashion,1,1904,2023-04-28,Card,1904
T01655,C9674,Female,38,Ahmedabad,Books,2,3733,2023-05-15,Card,7466
T01656,C7012,Other,40,Hyderabad,Books,5,2579,2023-08-30,Wallet,12895
T01657,C7521,Male,31,Kolkata,Furniture,1,3105,2023-06-05,Wallet,3105
T01658,C6150,Female,54,Chennai,Groceries,1,4617,2023-07-09,Card,4617
T01659,C5566,Female,35,Hyderabad,Groceries,3,2497,2023-03-16,Card,7491
T01660,C5089,Female,29,Kolkata,Sports,5,2100,2023-06-06,UPI,10500
T01661,C2858,Male,65,Bengaluru,Fashion,4,4415,2023-06-20,Wallet,17660
T01662,C1424,Male,61,Mumbai,Electronics,1,2291,2023-07-01,Cash,2291
T01663,C4048,Other,30,Lucknow,Groceries,4,2712,2023-06-11,Wallet,10848
T01664,C9176,Female,49,Mumbai,Groceries,5,4535,2023-08-19,Cash,22675
T01665,C9482,Other,65,Chennai,Beauty,2,4224,2023-06-07,Wallet,8448
T01666,C7340,Female,30,Bengaluru,Books,4,955,2023-08-06,Cash,3820
T01667,C2929,Other,33,Delhi,Furniture,4,542,2023-10-16,Cash,2168
T01668,C5288,Female,65,Ahmedabad,Groceries,5,2939,2023-07-21,Card,14695
T01669,C5264,Male,33,Ahmedabad,Beauty,5,3465,2023-08-02,Cash,17325
T01670,C8311,Other,34,Pune,Beauty,1,4083,2023-01-03,UPI,4083
T01671,C4515,Other,31,Bengaluru,Fashion,4,2391,2023-07-26,UPI,9564
T01672,C5678,Other,32,Kolkata,Fashion,1,742,2023-01-29,Wallet,742
T01673,C9047,Other,30,Hyderabad,Books,5,1767,2023-07-29,UPI,8835
T01674,C4279,Female,33,Chennai,Books,2,1223,2023-07-01,Wallet,2446
T01675,C3009,Male,57,Lucknow,Sports,1,4367,2023-11-27,UPI,4367
T01676,C3223,Other,40,Bengaluru,Furniture,4,1988,2023-03-13,UPI,7952
T01677,C2213,Other,27,Lucknow,Books,5,2598,2023-08-22,UPI,12990
T01678,C8406,Male,67,Bengaluru,Fashion,3,4629,2023-05-21,UPI,13887
T01679,C3828,Female,24,Lucknow,Fashion,2,1826,2023-01-10,Wallet,3652
T01680,C8292,Female,25,Jaipur,Books,5,1105,2023-12-27,Wallet,5525
T01681,C2438,Other,23,Hyderabad,Furniture,5,3150,2023-04-14,Wallet,15750
T01682,C6236,Other,61,Delhi,Furniture,1,1262,2023-04-17,Card,1262
T01683,C6692,Female,60,Pune,Furniture,5,393,2023-12-05,Wallet,1965
T01684,C2063,Male,49,Jaipur,Furniture,4,2025,2023-05-12,UPI,8100
T01685,C9882,Male,57,Ahmedabad,Books,2,3706,2023-05-31,Cash,7412
T01686,C5757,Other,18,Hyderabad,Sports,5,3817,2023-07-11,Wallet,19085
T01687,C5914,Male,66,Lucknow,Books,2,1035,2023-01-13,UPI,2070
T01688,C3580,Other,52,Ahmedabad,Beauty,2,274,2023-06-14,Cash,548
T01689,C3852,Other,20,Ahmedabad,Groceries,1,4187,2023-08-07,UPI,4187
T01690,C6922,Female,48,Chennai,Electronics,3,376,2023-07-15,UPI,1128
T01691,C9335,Other,41,Mumbai,Furniture,2,2314,2023-06-16,UPI,4628
T01692,C4673,Male,57,Pune,Fashion,5,2377,2023-10-13,UPI,11885
T01693,C2988,Male,38,Hyderabad,Books,3,4918,2023-10-14,Card,14754
T01694,C4292,Other,49,Hyderabad,Electronics,1,3247,2023-04-13,UPI,3247
T01695,C3275,Female,54,Kolkata,Beauty,4,2560,2023-04-21,UPI,10240
T01696,C4878,Other,35,Pune,Books,4,792,2023-11-13,Card,3168
T01697,C9094,Male,49,Lucknow,Sports,4,589,2023-09-15,Card,2356
T01698,C1430,Other,29,Hyderabad,Electronics,2,2386,2023-08-14,UPI,4772
T01699,C6912,Other,66,Lucknow,Electronics,3,3245,2023-05-21,UPI,9735
T01700,C7044,Male,50,Bengaluru,Groceries,1,4157,2023-02-24,Card,4157
T01701,C8657,Female,35,Lucknow,Groceries,3,254,2023-02-08,UPI,762
T01702,C3126,Male,43,Mumbai,Furniture,2,3234,2023-05-05,Wallet,6468
T01703,C2412,Female,32,Pune,Books,5,3251,2023-03-24,UPI,16255
T01704,C2077,Other,66,Mumbai,Fashion,1,3737,2023-06-16,UPI,3737
T01705,C6067,Male,54,Mumbai,Furniture,3,463,2023-09-03,Wallet,1389
T01706,C7523,Male,26,Ahmedabad,Electronics,3,1938,2023-10-31,Card,5814
T01707,C8842,Female,21,Jaipur,Furniture,4,1785,2023-08-29,Card,7140
T01708,C9612,Female,51,Mumbai,Books,3,3207,2023-01-24,UPI,9621
T01709,C7730,Male,69,Pune,Electronics,3,1610,2023-12-04,Card,4830
T01710,C7708,Other,45,Jaipur,Beauty,2,3631,2023-07-19,UPI,7262
T01711,C2208,Male,48,Pune,Beauty,1,4462,2023-12-19,UPI,4462
T01712,C3053,Other,52,Ahmedabad,Fashion,5,528,2023-12-28,Card,2640
T01713,C6194,Other,20,Delhi,Sports,4,2599,2023-09-07,Wallet,10396
T01714,C2215,Other,50,Ahmedabad,Electronics,2,356,2023-05-08,Card,712
T01715,C8372,Other,40,Ahmedabad,Beauty,3,4536,2023-05-24,Cash,13608
T01716,C8632,Female,43,Hyderabad,Beauty,5,2949,2023-11-07,UPI,14745
T01717,C9476,Female,61,Delhi,Books,1,312,2023-10-28,Card,312
T01718,C6644,Male,67,Jaipur,Beauty,4,2854,2023-07-12,Card,11416
T01719,C3102,Female,29,Mumbai,Sports,5,2250,2023-01-31,UPI,11250
T01720,C3981,Male,47,Pune,Groceries,4,4941,2023-02-21,Card,19764
T01721,C3114,Male,25,Hyderabad,Furniture,1,1873,2023-01-29,Wallet,1873
T01722,C8088,Other,62,Bengaluru,Furniture,3,324,2023-11-24,UPI,972
T01723,C9238,Male,51,Kolkata,Beauty,1,2893,2023-06-25,Card,2893
T01724,C1907,Female,47,Chennai,Beauty,5,3655,2023-05-22,Wallet,18275
T01725,C3034,Female,38,Hyderabad,Sports,4,3602,2023-10-03,Wallet,14408
T01726,C9488,Male,62,Delhi,Books,3,567,2023-07-09,UPI,1701
T01727,C3507,Other,18,Mumbai,Groceries,3,994,2023-08-13,Wallet,2982
T01728,C5982,Male,18,Ahmedabad,Beauty,3,4632,2023-05-26,UPI,13896
T01729,C3697,Male,61,Chennai,Beauty,1,3279,2023-02-26,Card,3279
T01730,C3653,Female,31,Bengaluru,Groceries,1,2454,2023-08-30,UPI,2454
T01731,C6286,Female,42,Ahmedabad,Groceries,3,4480,2023-03-10,Cash,13440
T01732,C4694,Other,55,Lucknow,Electronics,2,3897,2023-02-07,UPI,7794
T01733,C6669,Female,24,Lucknow,Books,4,3572,2023-06-16,Cash,14288
T01734,C9501,Male,38,Mumbai,Groceries,3,4790,2023-07-31,Wallet,14370
T01735,C5653,Female,41,Ahmedabad,Sports,1,4755,2023-03-19,Wallet,4755
T01736,C2292,Female,57,Ahmedabad,Sports,1,4350,2023-03-19,Cash,4350
T01737,C5105,Female,34,Bengaluru,Fashion,4,2230,2023-10-29,Cash,8920
T01738,C4216,Female,29,Pune,Beauty,4,1431,2023-06-03,Card,5724
T01739,C5496,Other,53,Bengaluru,Furniture,2,3223,2023-10-21,UPI,6446
T01740,C3050,Female,34,Kolkata,Furniture,1,3928,2023-04-13,Wallet,3928
T01741,C5961,Male,33,Ahmedabad,Beauty,5,2051,2023-10-15,Wallet,10255
T01742,C9740,Female,35,Mumbai,Fashion,5,1180,2023-02-15,UPI,5900
T01743,C2530,Other,48,Delhi,Sports,2,224,2023-08-13,Wallet,448
T01744,C9234,Other,57,Pune,Sports,4,2399,2023-05-06,Card,9596
T01745,C3762,Other,39,Kolkata,Books,1,2347,2023-06-17,UPI,2347
T01746,C3526,Male,41,Jaipur,Sports,4,800,2023-10-21,Cash,3200
T01747,C3804,Male,29,Mumbai,Beauty,1,2147,2023-10-07,Wallet,2147
T01748,C6531,Female,49,Chennai,Furniture,2,4546,2023-12-05,Wallet,9092
T01749,C1674,Male,45,Pune,Beauty,3,2523,2023-05-14,Cash,7569
T01750,C1464,Male,31,Chennai,Groceries,2,2865,2023-10-13,Wallet,5730
T01751,C2330,Female,44,Lucknow,Books,4,4778,2023-09-29,Wallet,19112
T01752,C1744,Male,62,Jaipur,Books,4,3332,2023-05-30,Wallet,13328
T01753,C5336,Female,66,Lucknow,Beauty,3,416,2023-12-20,UPI,1248
T01754,C4453,Female,41,Hyderabad,Furniture,3,2346,2023-01-12,Cash,7038
T01755,C7825,Male,41,Delhi,Books,3,3063,2023-03-13,Card,9189
T01756,C1496,Male,43,Lucknow,Fashion,4,2301,2023-02-04,Card,9204
T01757,C9159,Female,35,Kolkata,Groceries,2,2152,2023-12-25,Cash,4304
T01758,C9938,Male,46,Mumbai,Electronics,5,201,2023-12-31,UPI,1005
T01759,C5745,Female,29,Jaipur,Electronics,3,1118,2023-06-10,Cash,3354
T01760,C5949,Male,54,Kolkata,Sports,1,2614,2023-07-04,Cash,2614
T01761,C8912,Other,26,Mumbai,Groceries,4,4756,2023-08-17,Cash,19024
T01762,C5012,Male,54,Delhi,Furniture,4,2729,2023-04-20,UPI,10916
T01763,C7653,Other,61,Pune,Beauty,2,2266,2023-04-05,Cash,4532
T01764,C5873,Male,32,Kolkata,Beauty,2,1564,2023-06-14,UPI,3128
T01765,C8430,Female,70,Ahmedabad,Beauty,3,3735,2023-08-28,Card,11205
T01766,C2195,Other,24,Lucknow,Fashion,4,3890,2023-04-27,Cash,15560
T01767,C1981,Other,64,Mumbai,Sports,1,241,2023-08-24,Wallet,241
T01768,C3589,Female,35,Kolkata,Sports,3,3703,2023-07-05,Card,11109
T01769,C8202,Other,69,Kolkata,Groceries,2,172,2023-06-20,Cash,344
T01770,C7809,Male,33,Bengaluru,Fashion,1,3921,2023-04-12,Cash,3921
T01771,C8933,Female,53,Jaipur,Electronics,2,403,2023-12-13,Cash,806
T01772,C8609,Other,45,Delhi,Sports,3,3038,2023-12-27,Cash,9114
T01773,C4342,Male,42,Jaipur,Sports,1,4033,2023-05-13,UPI,4033
T01774,C6573,Other,30,Hyderabad,Groceries,2,4659,2023-05-11,UPI,9318
T01775,C3353,Female,27,Bengaluru,Sports,4,1884,2023-11-06,UPI,7536
T01776,C6121,Male,69,Kolkata,Groceries,4,3447,2023-01-12,Wallet,13788
T01777,C6231,Male,65,Hyderabad,Books,3,579,2023-03-13,Card,1737
T01778,C6658,Male,27,Jaipur,Beauty,1,4847,2023-03-03,Card,4847
T01779,C7532,Female,48,Delhi,Fashion,2,751,2023-11-25,Card,1502
T01780,C3142,Male,69,Ahmedabad,Electronics,2,2364,2023-07-30,UPI,4728
T01781,C7070,Male,18,Lucknow,Electronics,4,4617,2023-08-07,UPI,18468
T01782,C9437,Female,29,Hyderabad,Books,3,2672,2023-07-22,Card,8016
T01783,C2739,Other,44,Hyderabad,Sports,1,624,2023-09-07,Card,624
T01784,C6228,Other,49,Kolkata,Sports,4,3708,2023-01-25,Cash,14832
T01785,C4960,Other,26,Kolkata,Groceries,4,1572,2023-09-28,UPI,6288
T01786,C8642,Other,58,Chennai,Fashion,5,2213,2023-01-31,Card,11065
T01787,C3007,Other,51,Jaipur,Books,4,2362,2023-09-20,Card,9448
T01788,C5382,Female,52,Pune,Books,2,2226,2023-07-11,Wallet,4452
T01789,C8366,Other,64,Chennai,Groceries,3,4154,2023-01-09,Card,12462
T01790,C5061,Female,38,Mumbai,Beauty,4,1142,2023-10-17,Cash,4568
T01791,C3308,Female,68,Delhi,Furniture,5,1963,2023-08-12,Card,9815
T01792,C2586,Male,49,Kolkata,Sports,4,1529,2023-01-17,Cash,6116
T01793,C1829,Male,37,Kolkata,Electronics,2,1303,2023-09-16,UPI,2606
T01794,C5754,Male,34,Ahmedabad,Beauty,1,506,2023-06-17,Wallet,506
T01795,C7293,Female,53,Ahmedabad,Electronics,1,2006,2023-10-03,Cash,2006
T01796,C7850,Other,54,Jaipur,Books,1,1037,2023-09-09,Cash,1037
T01797,C5067,Other,21,Jaipur,Groceries,2,415,2023-05-25,Card,830
T01798,C3616,Female,43,Delhi,Groceries,2,1609,2023-10-22,Wallet,3218
T01799,C6364,Male,24,Ahmedabad,Beauty,3,4251,2023-06-20,Card,12753
T01800,C6123,Male,62,Jaipur,Sports,5,3707,2023-11-21,Card,18535
T01801,C4110,Female,28,Jaipur,Groceries,1,4850,2023-02-04,Wallet,4850
T01802,C3610,Male,21,Chennai,Electronics,2,2699,2023-02-08,Card,5398
T01803,C9163,Female,31,Ahmedabad,Electronics,1,443,2023-10-17,Card,443
T01804,C9433,Male,70,Lucknow,Books,3,4633,2023-02-17,Card,13899
T01805,C8648,Female,34,Kolkata,Beauty,4,1967,2023-10-13,UPI,7868
T01806,C9171,Other,48,Delhi,Electronics,5,598,2023-02-27,Cash,2990
T01807,C6055,Other,58,Hyderabad,Furniture,1,2222,2023-09-30,Cash,2222
T01808,C9148,Other,24,Ahmedabad,Groceries,4,2208,2023-03-23,Card,8832
T01809,C1379,Female,46,Delhi,Sports,4,232,2023-09-20,UPI,928
T01810,C2475,Male,65,Delhi,Beauty,3,2994,2023-02-14,Wallet,8982
T01811,C7442,Male,39,Pune,Electronics,3,4527,2023-10-21,Wallet,13581
T01812,C9281,Male,34,Bengaluru,Furniture,4,466,2023-08-28,Wallet,1864
T01813,C8491,Male,41,Chennai,Groceries,1,2022,2023-11-09,Card,2022
T01814,C4944,Male,41,Delhi,Fashion,4,2964,2023-11-29,Card,11856
T01815,C4524,Other,53,Delhi,Books,2,994,2023-04-08,Cash,1988
T01816,C6781,Female,53,Bengaluru,Beauty,5,734,2023-02-07,Cash,3670
T01817,C1797,Male,69,Chennai,Sports,2,4252,2023-12-17,Wallet,8504
T01818,C1828,Female,34,Delhi,Sports,5,3735,2023-08-09,Wallet,18675
T01819,C5609,Male,40,Bengaluru,Beauty,2,1027,2023-05-22,Wallet,2054
T01820,C9108,Female,19,Ahmedabad,Beauty,2,4286,2023-08-27,Card,8572
T01821,C8710,Female,44,Bengaluru,Beauty,3,734,2023-08-20,Wallet,2202
T01822,C5681,Female,25,Hyderabad,Sports,1,2041,2023-03-19,Wallet,2041
T01823,C9793,Female,40,Jaipur,Books,3,1771,2023-11-30,Cash,5313
T01824,C1133,Other,61,Mumbai,Sports,2,2768,2023-06-19,UPI,5536
T01825,C2761,Female,56,Chennai,Fashion,4,4772,2023-02-07,Card,19088
T01826,C8060,Male,30,Pune,Groceries,2,3142,2023-04-04,Wallet,6284
T01827,C3194,Other,54,Jaipur,Groceries,4,3507,2023-11-28,Wallet,14028
T01828,C5333,Other,54,Bengaluru,Groceries,1,684,2023-10-22,UPI,684
T01829,C6992,Female,59,Ahmedabad,Beauty,5,3593,2023-06-23,UPI,17965
T01830,C7606,Male,59,Kolkata,Books,5,2419,2023-08-21,Cash,12095
T01831,C6995,Female,52,Pune,Books,2,1272,2023-09-28,Wallet,2544
T01832,C1741,Female,29,Ahmedabad,Beauty,2,302,2023-12-21,Wallet,604
T01833,C7563,Female,67,Mumbai,Sports,5,2775,2023-08-10,Wallet,13875
T01834,C1838,Male,36,Chennai,Beauty,2,3051,2023-01-11,Card,6102
T01835,C4189,Female,40,Hyderabad,Fashion,2,2844,2023-07-25,UPI,5688
T01836,C6939,Male,38,Delhi,Beauty,1,3443,2023-10-22,Card,3443
T01837,C5728,Female,61,Mumbai,Furniture,2,3169,2023-05-31,Cash,6338
T01838,C2204,Female,50,Hyderabad,Sports,4,3955,2023-01-04,Wallet,15820
T01839,C7329,Female,49,Jaipur,Beauty,1,2508,2023-11-16,Card,2508
T01840,C9261,Female,67,Kolkata,Fashion,3,355,2023-07-19,Wallet,1065
T01841,C8378,Male,65,Pune,Electronics,2,1413,2023-01-10,Card,2826
T01842,C5582,Female,46,Lucknow,Groceries,2,3117,2023-01-05,Card,6234
T01843,C2946,Other,23,Kolkata,Sports,4,465,2023-04-26,UPI,1860
T01844,C3108,Male,42,Kolkata,Sports,1,2482,2023-06-15,UPI,2482
T01845,C2584,Male,57,Ahmedabad,Fashion,5,1329,2023-08-07,Wallet,6645
T01846,C7453,Other,36,Lucknow,Books,2,4943,2023-03-19,UPI,9886
T01847,C7114,Other,47,Jaipur,Books,1,309,2023-05-13,Card,309
T01848,C6555,Male,58,Jaipur,Groceries,1,970,2023-04-25,UPI,970
T01849,C6990,Male,27,Ahmedabad,Furniture,4,1832,2023-10-27,Card,7328
T01850,C3363,Other,28,Ahmedabad,Electronics,4,2664,2023-12-12,Wallet,10656
T01851,C4261,Female,58,Chennai,Fashion,5,4284,2023-06-17,Wallet,21420
T01852,C9341,Other,69,Lucknow,Beauty,3,4263,2023-09-30,Cash,12789
T01853,C7576,Female,39,Bengaluru,Furniture,2,4863,2023-08-23,Card,9726
T01854,C9193,Other,44,Chennai,Books,2,2918,2023-12-01,Cash,5836
T01855,C1659,Male,58,Bengaluru,Furniture,3,1860,2023-12-07,Wallet,5580
T01856,C1742,Other,57,Chennai,Electronics,4,3203,2023-04-13,Cash,12812
T01857,C1637,Male,54,Hyderabad,Electronics,4,4873,2023-10-22,Wallet,19492
T01858,C3245,Female,43,Ahmedabad,Electronics,1,367,2023-07-01,UPI,367
T01859,C6456,Other,22,Kolkata,Furniture,5,1329,2023-10-23,UPI,6645
T01860,C8761,Female,23,Chennai,Fashion,4,3221,2023-03-20,Wallet,12884
T01861,C9508,Other,28,Mumbai,Furniture,1,742,2023-04-07,Cash,742
T01862,C8487,Other,39,Bengaluru,Fashion,3,733,2023-03-17,Wallet,2199
T01863,C3440,Female,32,Kolkata,Furniture,1,1939,2023-04-16,Wallet,1939
T01864,C9446,Other,38,Chennai,Electronics,3,4731,2023-06-07,Wallet,14193
T01865,C3290,Male,38,Ahmedabad,Groceries,3,4224,2023-04-03,Wallet,12672
T01866,C6373,Female,59,Bengaluru,Beauty,3,4805,2023-02-21,Cash,14415
T01867,C6218,Female,36,Lucknow,Sports,3,4591,2023-01-14,Wallet,13773
T01868,C3662,Male,63,Bengaluru,Furniture,4,3524,2023-10-01,UPI,14096
T01869,C7438,Female,35,Jaipur,Sports,2,4515,2023-11-05,UPI,9030
T01870,C5902,Other,56,Chennai,Sports,3,1093,2023-01-21,Card,3279
T01871,C6511,Male,59,Bengaluru,Sports,1,4423,2023-03-07,UPI,4423
T01872,C9311,Other,43,Bengaluru,Books,2,521,2023-10-04,UPI,1042
T01873,C9351,Other,35,Bengaluru,Furniture,1,3969,2023-06-28,UPI,3969
T01874,C9721,Other,46,Bengaluru,Books,1,4396,2023-02-05,Wallet,4396
T01875,C9025,Other,67,Hyderabad,Groceries,1,4362,2023-06-17,Card,4362
T01876,C5911,Other,41,Delhi,Sports,3,3712,2023-06-11,Card,11136
T01877,C8780,Other,65,Mumbai,Furniture,2,2696,2023-04-28,Card,5392
T01878,C1272,Male,55,Kolkata,Beauty,3,2305,2023-12-03,Card,6915
T01879,C7035,Male,51,Lucknow,Furniture,4,1697,2023-04-17,Cash,6788
T01880,C6427,Female,46,Bengaluru,Furniture,3,4812,2023-04-14,Wallet,14436
T01881,C2795,Male,44,Ahmedabad,Beauty,5,2500,2023-06-05,UPI,12500
T01882,C7824,Male,28,Chennai,Furniture,1,2099,2023-03-25,Cash,2099
T01883,C6040,Male,29,Kolkata,Beauty,4,2792,2023-08-06,Card,11168
T01884,C1436,Male,19,Bengaluru,Furniture,2,2091,2023-05-19,Cash,4182
T01885,C8775,Male,26,Hyderabad,Books,3,3065,2023-04-30,Card,9195
T01886,C5350,Male,64,Jaipur,Fashion,4,1991,2023-04-22,Cash,7964
T01887,C4728,Female,33,Mumbai,Fashion,3,3834,2023-07-01,Cash,11502
T01888,C1841,Male,60,Kolkata,Sports,3,2678,2023-01-14,UPI,8034
T01889,C8871,Other,34,Kolkata,Fashion,3,1045,2023-03-12,Cash,3135
T01890,C3793,Female,65,Bengaluru,Furniture,1,2074,2023-08-14,UPI,2074
T01891,C9589,Male,62,Kolkata,Beauty,1,3745,2023-03-05,Wallet,3745
T01892,C7229,Other,65,Ahmedabad,Furniture,1,3458,2023-07-12,Card,3458
T01893,C3421,Male,23,Jaipur,Fashion,5,3064,2023-01-14,UPI,15320
T01894,C4968,Other,31,Bengaluru,Beauty,2,752,2023-08-16,Card,1504
T01895,C1517,Female,28,Jaipur,Sports,3,2983,2023-04-17,Wallet,8949
T01896,C2800,Female,43,Chennai,Books,3,4691,2023-07-14,UPI,14073
T01897,C4125,Other,24,Delhi,Sports,3,4242,2023-01-26,Card,12726
T01898,C1310,Male,24,Mumbai,Electronics,5,726,2023-08-17,Card,3630
T01899,C8225,Male,22,Pune,Beauty,5,3067,2023-08-13,Wallet,15335
T01900,C6139,Female,48,Ahmedabad,Fashion,5,4066,2023-07-24,UPI,20330
T01901,C7861,Other,53,Bengaluru,Furniture,3,1987,2023-04-12,Card,5961
T01902,C3481,Female,21,Ahmedabad,Furniture,2,3777,2023-04-16,Cash,7554
T01903,C7765,Other,19,Kolkata,Electronics,3,3531,2023-07-14,Card,10593
T01904,C4340,Female,67,Bengaluru,Beauty,2,1982,2023-10-30,Cash,3964
T01905,C7723,Female,43,Mumbai,Fashion,5,4764,2023-03-05,Cash,23820
T01906,C9221,Other,51,Jaipur,Sports,4,1126,2023-02-17,Card,4504
T01907,C8726,Female,66,Jaipur,Groceries,1,4504,2023-03-31,UPI,4504
T01908,C2020,Male,23,Kolkata,Electronics,1,2106,2023-09-17,Wallet,2106
T01909,C3262,Other,24,Chennai,Sports,2,3439,2023-10-24,Wallet,6878
T01910,C9498,Other,34,Ahmedabad,Books,5,4890,2023-09-22,Card,24450
T01911,C4397,Other,57,Chennai,Furniture,1,1231,2023-03-04,Card,1231
T01912,C6325,Other,27,Lucknow,Electronics,1,2232,2023-03-25,Cash,2232
T01913,C8837,Female,23,Bengaluru,Electronics,5,2450,2023-04-18,Card,12250
T01914,C9609,Male,59,Lucknow,Groceries,2,2898,2023-03-03,Cash,5796
T01915,C7173,Female,42,Ahmedabad,Sports,2,2671,2023-09-08,Cash,5342
T01916,C6140,Male,37,Kolkata,Groceries,4,1066,2023-11-06,Cash,4264
T01917,C3837,Male,32,Delhi,Electronics,1,767,2023-07-03,UPI,767
T01918,C8531,Other,33,Ahmedabad,Sports,1,3446,2023-06-12,Card,3446
T01919,C9734,Other,65,Mumbai,Fashion,5,3549,2023-08-01,Cash,17745
T01920,C6608,Other,36,Bengaluru,Electronics,5,4237,2023-04-08,Wallet,21185
T01921,C9950,Male,46,Jaipur,Groceries,3,1315,2023-04-18,UPI,3945
T01922,C6804,Male,58,Delhi,Groceries,3,4818,2023-02-16,Card,14454
T01923,C5331,Other,26,Chennai,Groceries,4,4148,2023-09-17,Card,16592
T01924,C8932,Male,26,Mumbai,Groceries,2,1722,2023-07-04,Card,3444
T01925,C4150,Female,51,Pune,Groceries,5,1573,2023-09-02,Card,7865
T01926,C5038,Other,28,Lucknow,Furniture,2,3819,2023-05-11,Cash,7638
T01927,C5571,Female,19,Hyderabad,Electronics,1,227,2023-09-18,UPI,227
T01928,C5890,Female,20,Ahmedabad,Books,2,1466,2023-02-27,Card,2932
T01929,C4684,Female,60,Kolkata,Fashion,2,1089,2023-08-22,UPI,2178
T01930,C5876,Female,40,Delhi,Fashion,4,3529,2023-01-09,Cash,14116
T01931,C5735,Other,38,Kolkata,Books,5,2257,2023-01-04,Cash,11285
T01932,C4396,Female,48,Mumbai,Sports,3,4643,2023-07-14,Wallet,13929
T01933,C9011,Other,47,Lucknow,Furniture,5,3949,2023-08-04,Card,19745
T01934,C6194,Other,52,Hyderabad,Electronics,3,927,2023-07-24,Card,2781
T01935,C8861,Female,35,Lucknow,Groceries,3,1135,2023-02-21,Cash,3405
T01936,C6714,Male,53,Jaipur,Groceries,4,379,2023-07-01,Wallet,1516
T01937,C5480,Male,46,Hyderabad,Fashion,1,3634,2023-07-04,Card,3634
T01938,C5715,Female,26,Chennai,Fashion,4,296,2023-06-08,Card,1184
T01939,C2996,Female,62,Hyderabad,Books,1,1467,2023-02-03,Card,1467
T01940,C9899,Male,52,Mumbai,Beauty,4,698,2023-08-11,UPI,2792
T01941,C7220,Other,29,Delhi,Furniture,4,1184,2023-11-30,UPI,4736
T01942,C7464,Other,55,Jaipur,Electronics,5,4318,2023-06-03,Wallet,21590
T01943,C6654,Other,56,Ahmedabad,Electronics,5,4436,2023-04-28,Card,22180
T01944,C3399,Other,47,Delhi,Sports,1,3279,2023-12-26,Wallet,3279
T01945,C5758,Female,58,Jaipur,Groceries,2,3559,2023-02-13,Card,7118
T01946,C1689,Male,65,Pune,Electronics,5,3002,2023-11-30,Cash,15010
T01947,C5712,Female,58,Hyderabad,Books,3,1144,2023-11-26,Card,3432
T01948,C2294,Female,54,Ahmedabad,Electronics,2,3395,2023-07-19,Card,6790
T01949,C6674,Other,45,Kolkata,Furniture,3,4662,2023-08-30,Cash,13986
T01950,C8247,Male,51,Lucknow,Furniture,1,2077,2023-01-09,Cash,2077
T01951,C5201,Male,58,Lucknow,Sports,5,2503,2023-05-21,Wallet,12515
T01952,C8849,Other,58,Jaipur,Groceries,1,1075,2023-11-28,Card,1075
T01953,C4505,Female,52,Mumbai,Sports,2,2859,2023-06-15,Cash,5718
T01954,C4310,Female,37,Kolkata,Furniture,4,2857,2023-01-24,UPI,11428
T01955,C9824,Female,40,Pune,Groceries,4,4945,2023-03-14,Wallet,19780
T01956,C5442,Male,48,Bengaluru,Books,5,982,2023-05-08,Wallet,4910
T01957,C5450,Female,52,Pune,Furniture,5,470,2023-04-01,Wallet,2350
T01958,C3249,Female,32,Kolkata,Furniture,1,704,2023-10-17,Wallet,704
T01959,C2789,Female,69,Pune,Books,2,3007,2023-01-05,Wallet,6014
T01960,C4920,Female,23,Kolkata,Beauty,4,3777,2023-03-07,UPI,15108
T01961,C4972,Female,46,Mumbai,Books,5,3449,2023-09-23,Wallet,17245
T01962,C1831,Other,37,Chennai,Sports,4,3784,2023-03-21,UPI,15136
T01963,C9700,Other,41,Kolkata,Fashion,5,3669,2023-03-13,Wallet,18345
T01964,C4697,Male,44,Kolkata,Books,4,2469,2023-12-22,Card,9876
T01965,C4814,Male,34,Chennai,Fashion,4,4008,2023-08-29,Wallet,16032
T01966,C1860,Male,27,Ahmedabad,Sports,5,1202,2023-01-20,Card,6010
T01967,C2641,Female,37,Jaipur,Beauty,3,1602,2023-02-01,Cash,4806
T01968,C7771,Other,18,Delhi,Furniture,2,4929,2023-11-02,Card,9858
T01969,C6411,Female,18,Hyderabad,Books,2,4272,2023-04-18,Cash,8544
T01970,C8739,Female,51,Ahmedabad,Furniture,1,786,2023-12-05,UPI,786
T01971,C2647,Female,70,Pune,Beauty,2,1347,2023-05-31,UPI,2694
